REG;Région;DEP;CODCAN;CAN;Canton;NBCOM;PMUN;PTOT
75;Nouvelle-Aquitaine;64;07;6407;Biarritz;1;25764;26435
75;Nouvelle-Aquitaine;64;08;6408;Billère et Coteaux de Jurançon;5;23384;23895
75;Nouvelle-Aquitaine;64;09;6409;Le Cœur de Béarn;47;26504;27196
75;Nouvelle-Aquitaine;64;10;6410;Hendaye-Côte Basque-Sud;3;29556;30195
75;Nouvelle-Aquitaine;64;11;6411;Lescar, Gave et Terres du Pont-Long;7;30621;31471
75;Nouvelle-Aquitaine;64;12;6412;Montagne Basque;66;25144;26404
75;Nouvelle-Aquitaine;64;13;6413;Nive-Adour;10;28415;29086
75;Nouvelle-Aquitaine;64;14;6414;Oloron-Sainte-Marie-1;33;19842;20622
75;Nouvelle-Aquitaine;64;15;6415;Oloron-Sainte-Marie-2;34;21860;22495
75;Nouvelle-Aquitaine;64;16;6416;Orthez et Terres des Gaves et du Sel;40;27027;28090
75;Nouvelle-Aquitaine;64;17;6417;Ouzom, Gave et Rives du Neez;18;22300;22942
75;Nouvelle-Aquitaine;64;18;6418;Pau-1;1;25543;25922
75;Nouvelle-Aquitaine;64;19;6419;Pau-2;2;24011;24420
75;Nouvelle-Aquitaine;64;20;6420;Pau-3;3;21185;21821
75;Nouvelle-Aquitaine;64;21;6421;Pau-4;2;21215;21537
75;Nouvelle-Aquitaine;64;22;6422;Pays de Bidache, Amikuze et Ostibarre;52;21920;22520
75;Nouvelle-Aquitaine;64;23;6423;Pays de Morlaàs et du Montanérès;44;23861;24524
75;Nouvelle-Aquitaine;64;24;6424;Saint-Jean-de-Luz;4;29406;30114
75;Nouvelle-Aquitaine;64;25;6425;Terres des Luys et Coteaux du Vic-Bilh;72;26659;27549
75;Nouvelle-Aquitaine;64;26;6426;Ustaritz-Vallées de Nive et Nivelle;9;33648;34516
75;Nouvelle-Aquitaine;64;27;6427;Vallées de l'Ousse et du Lagoin;29;29135;30100
76;Occitanie;65;01;6501;Aureilhan;3;16166;16445
76;Occitanie;65;02;6502;Bordères-sur-l'Echez;7;14552;14919
76;Occitanie;65;03;6503;Les Coteaux;77;11763;12237
76;Occitanie;65;04;6504;La Haute-Bigorre;14;14669;15161
76;Occitanie;65;05;6505;Lourdes-1;12;11542;11829
76;Occitanie;65;06;6506;Lourdes-2;28;10872;11087
76;Occitanie;65;07;6507;Moyen Adour;15;15030;15428
76;Occitanie;65;08;6508;Neste, Aure et Louron;61;12278;12549
76;Occitanie;65;09;6509;Ossun;17;13294;13595
76;Occitanie;65;10;6510;Tarbes-1;1;14214;14419
76;Occitanie;65;11;6511;Tarbes-2;1;14390;14529
76;Occitanie;65;12;6512;Tarbes-3;1;15351;15993
76;Occitanie;65;13;6513;Val d'Adour-Rustan-Madiranais;43;11807;12063
76;Occitanie;65;14;6514;La Vallée de l'Arros et des Baïses;70;12154;12420
76;Occitanie;65;15;6515;La Vallée de la Barousse;52;15358;15757
76;Occitanie;65;16;6516;La Vallée des Gaves;48;15387;15860
76;Occitanie;65;17;6517;Vic-en-Bigorre;22;12129;12568
76;Occitanie;66;01;6601;Les Aspres;22;33164;33712
76;Occitanie;66;02;6602;Le Canigou;41;21419;21759
76;Occitanie;66;03;6603;La Côte Sableuse;4;32452;32991
76;Occitanie;66;04;6604;La Côte Salanquaise;6;38521;38935
76;Occitanie;66;05;6605;La Côte Vermeille;7;29741;30327
76;Occitanie;66;06;6606;Perpignan-1;1;28203;28478
76;Occitanie;66;07;6607;Perpignan-2;4;30695;31223
76;Occitanie;66;08;6608;Perpignan-3;2;23825;24271
76;Occitanie;66;09;6609;Perpignan-4;1;24417;24731
76;Occitanie;66;10;6610;Perpignan-5;2;28432;28754
76;Occitanie;66;11;6611;Perpignan-6;2;23994;24273
76;Occitanie;66;12;6612;La Plaine d'Illibéris;9;33162;33705
76;Occitanie;66;13;6613;Les Pyrénées catalanes;62;26955;27963
76;Occitanie;66;14;6614;Le Ribéral;7;24822;25202
76;Occitanie;66;15;6615;La Vallée de l'Agly;38;29552;30022
76;Occitanie;66;16;6616;La Vallée de la Têt;10;27223;27656
76;Occitanie;66;17;6617;Vallespir-Albères;13;30730;31305
44;Grand Est;67;01;6701;Bischwiller;21;52597;53185
44;Grand Est;67;02;6702;Bouxwiller;53;50764;51582
44;Grand Est;67;03;6703;Brumath;22;55120;55778
44;Grand Est;67;04;6704;Erstein;28;48676;49423
44;Grand Est;67;05;6705;Haguenau;14;50733;51489
44;Grand Est;67;06;6706;Hœnheim;10;53184;53705
44;Grand Est;67;07;6707;Illkirch-Graffenstaden;4;50647;51429
44;Grand Est;67;08;6708;Ingwiller;75;43255;43988
44;Grand Est;67;09;6709;Lingolsheim;13;54100;54627
44;Grand Est;67;10;6710;Molsheim;31;56427;57304
44;Grand Est;67;11;6711;Mutzig;51;46145;46995
44;Grand Est;67;12;6712;Obernai;25;42182;43288
44;Grand Est;67;13;6713;Reichshoffen;43;48787;49708
44;Grand Est;67;14;6714;Saverne;49;49538;50405
44;Grand Est;67;15;6715;Schiltigheim;2;52068;52514
44;Grand Est;67;16;6716;Sélestat;29;56853;57667
44;Grand Est;67;17;6717;Strasbourg-1;1;49456;49831
44;Grand Est;67;18;6718;Strasbourg-2;1;44640;44939
44;Grand Est;67;19;6719;Strasbourg-3;1;51537;51819
44;Grand Est;67;20;6720;Strasbourg-4;1;44029;44575
44;Grand Est;67;21;6721;Strasbourg-5;1;40433;41126
44;Grand Est;67;22;6722;Strasbourg-6;1;61218;61939
44;Grand Est;67;23;6723;Wissembourg;44;50273;51107
44;Grand Est;68;01;6801;Altkirch;64;47639;48759
44;Grand Est;68;02;6802;Brunstatt-Didenheim;27;42585;43531
44;Grand Est;68;03;6803;Cernay;31;49707;50713
44;Grand Est;68;04;6804;Colmar-1;2;42757;43348
44;Grand Est;68;05;6805;Colmar-2;13;53851;54957
44;Grand Est;68;06;6806;Ensisheim;38;50143;50935
44;Grand Est;68;07;6807;Guebwiller;18;35744;36499
44;Grand Est;68;08;6808;Kingersheim;8;41120;41777
44;Grand Est;68;09;6809;Masevaux-Niederbruck;59;38183;38996
44;Grand Est;68;10;6810;Mulhouse-1;1;39859;40330
44;Grand Est;68;11;6811;Mulhouse-2;1;40423;40815
44;Grand Est;68;12;6812;Mulhouse-3;2;40888;41467
44;Grand Est;68;13;6813;Rixheim;12;48458;49392
44;Grand Est;68;14;6814;Saint-Louis;21;58804;59774
44;Grand Est;68;15;6815;Sainte-Marie-aux-Mines;28;43515;44491
44;Grand Est;68;16;6816;Wintzenheim;35;49419;50792
44;Grand Est;68;17;6817;Wittenheim;9;43988;44557
84;Auvergne-Rhône-Alpes;69;00;6900;Métropole de Lyon;59;1424069;1439981
84;Auvergne-Rhône-Alpes;69;01;6901;Anse;15;40633;41604
84;Auvergne-Rhône-Alpes;69;02;6902;L'Arbresle;26;38264;39283
84;Auvergne-Rhône-Alpes;69;03;6903;Belleville-en-Beaujolais;27;36714;37529
84;Auvergne-Rhône-Alpes;69;04;6904;Val d'Oingt;23;29850;30619
84;Auvergne-Rhône-Alpes;69;05;6905;Brignais;6;41112;41810
84;Auvergne-Rhône-Alpes;69;06;6906;Genas;8;42276;42936
84;Auvergne-Rhône-Alpes;69;07;6907;Gleizé;15;33103;33999
84;Auvergne-Rhône-Alpes;69;08;6908;Mornant;19;43183;44095
84;Auvergne-Rhône-Alpes;69;09;6909;Saint-Symphorien-d'Ozon;11;40008;40658
84;Auvergne-Rhône-Alpes;69;10;6910;Tarare;18;29007;29688
84;Auvergne-Rhône-Alpes;69;11;6911;Thizy-les-Bourgs;21;26343;26953
84;Auvergne-Rhône-Alpes;69;12;6912;Vaugneray;18;33217;34043
84;Auvergne-Rhône-Alpes;69;13;6913;Villefranche-sur-Saône;1;35913;36349
27;Bourgogne-Franche-Comté;70;01;7001;Dampierre-sur-Salon;50;10747;11063
27;Bourgogne-Franche-Comté;70;02;7002;Gray;24;13965;14563
27;Bourgogne-Franche-Comté;70;03;7003;Héricourt-1;15;15543;15877
27;Bourgogne-Franche-Comté;70;04;7004;Héricourt-2;14;13292;13684
27;Bourgogne-Franche-Comté;70;05;7005;Jussey;65;11610;11855
27;Bourgogne-Franche-Comté;70;06;7006;Lure-1;21;13453;13708
27;Bourgogne-Franche-Comté;70;07;7007;Lure-2;22;12937;13202
27;Bourgogne-Franche-Comté;70;08;7008;Luxeuil-les-Bains;12;14157;14560
27;Bourgogne-Franche-Comté;70;09;7009;Marnay;50;15394;15669
27;Bourgogne-Franche-Comté;70;10;7010;Mélisey;33;10765;10972
27;Bourgogne-Franche-Comté;70;11;7011;Port-sur-Saône;46;13958;14205
27;Bourgogne-Franche-Comté;70;12;7012;Rioz;52;16717;17123
27;Bourgogne-Franche-Comté;70;13;7013;Saint-Loup-sur-Semouse;23;14857;15269
27;Bourgogne-Franche-Comté;70;14;7014;Scey-sur-Saône-et-Saint-Albin;44;12377;12609
27;Bourgogne-Franche-Comté;70;15;7015;Vesoul-1;12;16585;17012
27;Bourgogne-Franche-Comté;70;16;7016;Vesoul-2;13;16119;16888
27;Bourgogne-Franche-Comté;70;17;7017;Villersexel;47;11820;12134
27;Bourgogne-Franche-Comté;71;01;7101;Autun-1;28;18790;19425
27;Bourgogne-Franche-Comté;71;02;7102;Autun-2;27;16849;17791
27;Bourgogne-Franche-Comté;71;03;7103;Blanzy;17;18628;19027
27;Bourgogne-Franche-Comté;71;04;7104;Chagny;27;19495;20248
27;Bourgogne-Franche-Comté;71;05;7105;Chalon-sur-Saône-1;6;19695;20087
27;Bourgogne-Franche-Comté;71;06;7106;Chalon-sur-Saône-2;1;21280;22060
27;Bourgogne-Franche-Comté;71;07;7107;Chalon-sur-Saône-3;2;18894;19601
27;Bourgogne-Franche-Comté;71;08;7108;La Chapelle-de-Guinchay;32;23612;24302
27;Bourgogne-Franche-Comté;71;09;7109;Charolles;32;14980;15641
27;Bourgogne-Franche-Comté;71;10;7110;Chauffailles;39;19297;19761
27;Bourgogne-Franche-Comté;71;11;7111;Cluny;48;15966;16502
27;Bourgogne-Franche-Comté;71;12;7112;Le Creusot-1;3;16517;16761
27;Bourgogne-Franche-Comté;71;13;7113;Le Creusot-2;5;15779;16022
27;Bourgogne-Franche-Comté;71;14;7114;Cuiseaux;28;20468;20832
27;Bourgogne-Franche-Comté;71;15;7115;Digoin;15;18046;18493
27;Bourgogne-Franche-Comté;71;16;7116;Gergy;28;17366;17781
27;Bourgogne-Franche-Comté;71;17;7117;Givry;41;20072;20785
27;Bourgogne-Franche-Comté;71;18;7118;Gueugnon;20;13980;14314
27;Bourgogne-Franche-Comté;71;19;7119;Hurigny;28;22545;23296
27;Bourgogne-Franche-Comté;71;20;7120;Louhans;20;20828;21339
27;Bourgogne-Franche-Comté;71;21;7121;Mâcon-1;3;24189;24750
27;Bourgogne-Franche-Comté;71;22;7122;Mâcon-2;2;20967;21543
27;Bourgogne-Franche-Comté;71;23;7123;Montceau-les-Mines;2;17928;18213
27;Bourgogne-Franche-Comté;71;24;7124;Ouroux-sur-Saône;15;16522;16978
27;Bourgogne-Franche-Comté;71;25;7125;Paray-le-Monial;22;20268;21027
27;Bourgogne-Franche-Comté;71;26;7126;Pierre-de-Bresse;33;16439;16707
27;Bourgogne-Franche-Comté;71;27;7127;Saint-Rémy;9;22313;22838
27;Bourgogne-Franche-Comté;71;28;7128;Saint-Vallier;5;17990;18290
27;Bourgogne-Franche-Comté;71;29;7129;Tournus;31;19585;20172
52;Pays de la Loire;72;01;7201;Bonnétable;23;30117;30659
52;Pays de la Loire;72;02;7202;Changé;8;29500;30208
52;Pays de la Loire;72;03;7203;Montval-sur-Loir;24;23323;23927
52;Pays de la Loire;72;04;7204;Écommoy;10;28196;28669
52;Pays de la Loire;72;05;7205;La Ferté-Bernard;24;24615;25195
52;Pays de la Loire;72;06;7206;La Flèche;12;25002;26258
52;Pays de la Loire;72;07;7207;Loué;43;28587;29266
52;Pays de la Loire;72;08;7208;Le Lude;22;27894;28342
52;Pays de la Loire;72;09;7209;Mamers;44;26411;27354
52;Pays de la Loire;72;10;7210;Le Mans-1;2;23182;23838
52;Pays de la Loire;72;11;7211;Le Mans-2;5;25701;26209
52;Pays de la Loire;72;12;7212;Le Mans-3;1;30057;30898
52;Pays de la Loire;72;13;7213;Le Mans-4;2;29645;30223
52;Pays de la Loire;72;14;7214;Le Mans-5;1;24789;25297
52;Pays de la Loire;72;15;7215;Le Mans-6;2;27886;28207
52;Pays de la Loire;72;16;7216;Le Mans-7;7;26850;27239
52;Pays de la Loire;72;17;7217;Sablé-sur-Sarthe;16;27634;28461
52;Pays de la Loire;72;18;7218;Saint-Calais;36;25970;26628
52;Pays de la Loire;72;19;7219;Savigné-l'Évêque;15;23798;24148
52;Pays de la Loire;72;20;7220;Sillé-le-Guillaume;48;29871;30524
52;Pays de la Loire;72;21;7221;La Suze-sur-Sarthe;15;27030;27501
84;Auvergne-Rhône-Alpes;73;01;7301;Aix-les-Bains-1;10;29833;30493
84;Auvergne-Rhône-Alpes;73;02;7302;Aix-les-Bains-2;3;28221;28748
84;Auvergne-Rhône-Alpes;73;03;7303;Albertville-1;9;19879;20430
84;Auvergne-Rhône-Alpes;73;04;7304;Albertville-2;15;24340;24994
84;Auvergne-Rhône-Alpes;73;05;7305;Bourg-Saint-Maurice;12;25209;25993
84;Auvergne-Rhône-Alpes;73;06;7306;Bugey savoyard;30;20413;20790
84;Auvergne-Rhône-Alpes;73;07;7307;Chambéry-1;2;23356;24062
84;Auvergne-Rhône-Alpes;73;08;7308;Chambéry-2;2;23473;24065
84;Auvergne-Rhône-Alpes;73;09;7309;Chambéry-3;2;25810;26362
84;Auvergne-Rhône-Alpes;73;10;7310;Modane;16;13913;14519
84;Auvergne-Rhône-Alpes;73;11;7311;Montmélian;27;25153;25672
84;Auvergne-Rhône-Alpes;73;12;7312;La Motte-Servolex;8;27444;28405
84;Auvergne-Rhône-Alpes;73;13;7313;Moûtiers;18;25262;26273
84;Auvergne-Rhône-Alpes;73;14;7314;Le Pont-de-Beauvoisin;27;21577;22005
84;Auvergne-Rhône-Alpes;73;15;7315;La Ravoire;5;24556;25617
84;Auvergne-Rhône-Alpes;73;16;7316;Saint-Alban-Leysse;24;25255;25945
84;Auvergne-Rhône-Alpes;73;17;7317;Saint-Jean-de-Maurienne;26;21773;22426
84;Auvergne-Rhône-Alpes;73;18;7318;Saint-Pierre-d'Albigny;25;19463;19906
84;Auvergne-Rhône-Alpes;73;19;7319;Ugine;16;17538;18095
84;Auvergne-Rhône-Alpes;74;01;7401;Annecy-1;9;50764;51907
84;Auvergne-Rhône-Alpes;74;02;7402;Annecy-2;2;40406;41560
84;Auvergne-Rhône-Alpes;74;03;7403;Annecy-3;8;59077;60925
84;Auvergne-Rhône-Alpes;74;04;7404;Annemasse;3;53253;53844
84;Auvergne-Rhône-Alpes;74;05;7405;Bonneville;20;57127;58659
84;Auvergne-Rhône-Alpes;74;06;7406;Cluses;16;53851;54984
84;Auvergne-Rhône-Alpes;74;07;7407;Évian-les-Bains;33;51897;53217
84;Auvergne-Rhône-Alpes;74;08;7408;Faverges-Seythenex;23;40428;41685
84;Auvergne-Rhône-Alpes;74;09;7409;Gaillard;10;41821;42666
84;Auvergne-Rhône-Alpes;74;10;7410;Le Mont-Blanc;7;31249;32304
84;Auvergne-Rhône-Alpes;74;11;7411;La Roche-sur-Foron;27;55029;56639
84;Auvergne-Rhône-Alpes;74;12;7412;Rumilly;28;47061;48316
84;Auvergne-Rhône-Alpes;74;13;7413;Saint-Julien-en-Genevois;40;66446;67670
84;Auvergne-Rhône-Alpes;74;14;7414;Sallanches;9;32595;33587
84;Auvergne-Rhône-Alpes;74;15;7415;Sciez;25;51471;52557
84;Auvergne-Rhône-Alpes;74;16;7416;Annecy-4;10;55304;56709
84;Auvergne-Rhône-Alpes;74;17;7417;Thonon-les-Bains;12;53703;55223
28;Normandie;76;01;7601;Barentin;21;40354;40969
28;Normandie;76;02;7602;Bois-Guillaume;19;45467;46342
28;Normandie;76;03;7603;Bolbec;20;38948;39566
28;Normandie;76;04;7604;Canteleu;6;28191;28718
28;Normandie;76;05;7605;Caudebec-lès-Elbeuf;7;36059;36352
28;Normandie;76;06;7606;Darnétal;15;38566;39106
28;Normandie;76;07;7607;Dieppe-1;17;31899;32779
28;Normandie;76;08;7608;Dieppe-2;22;38104;38871
28;Normandie;76;09;7609;Elbeuf;6;30541;30958
28;Normandie;76;10;7610;Eu;40;33672;34345
28;Normandie;76;11;7611;Fécamp;35;38731;39421
28;Normandie;76;12;7612;Gournay-en-Bray;67;35508;36335
28;Normandie;76;13;7613;Le Grand-Quevilly;2;34663;35063
28;Normandie;76;14;7614;Le Havre-1;1;37753;38138
28;Normandie;76;15;7615;Le Havre-2;3;33906;34255
28;Normandie;76;16;7616;Le Havre-3;4;36678;36882
28;Normandie;76;17;7617;Le Havre-4;1;34560;34805
28;Normandie;76;18;7618;Le Havre-5;1;31357;31937
28;Normandie;76;19;7619;Le Havre-6;2;35870;36433
28;Normandie;76;20;7620;Luneray;72;35128;35794
28;Normandie;76;21;7621;Le Mesnil-Esnard;42;46242;47354
28;Normandie;76;22;7622;Mont-Saint-Aignan;2;30811;31288
28;Normandie;76;23;7623;Neufchâtel-en-Bray;69;33699;34610
28;Normandie;76;24;7624;Notre-Dame-de-Bondeville;21;43088;43623
28;Normandie;76;25;7625;Port-Jérôme-sur-Seine;21;31083;31658
28;Normandie;76;26;7626;Octeville-sur-Mer;31;36570;37255
28;Normandie;76;27;7627;Le Petit-Quevilly;2;29401;29880
28;Normandie;76;28;7628;Rouen-1;1;40670;41279
28;Normandie;76;29;7629;Rouen-2;1;35185;35811
28;Normandie;76;30;7630;Rouen-3;1;38228;38549
28;Normandie;76;31;7631;Saint-Étienne-du-Rouvray;2;34063;34318
28;Normandie;76;32;7632;Saint-Romain-de-Colbosc;38;34270;34922
28;Normandie;76;33;7633;Saint-Valery-en-Caux;71;35570;36340
28;Normandie;76;34;7634;Sotteville-lès-Rouen;2;28158;28481
28;Normandie;76;35;7635;Yvetot;53;42925;43961
11;Île-de-France;77;01;7701;Champs-sur-Marne;4;57796;58111
11;Île-de-France;77;02;7702;Chelles;1;54309;54605
11;Île-de-France;77;03;7703;Claye-Souilly;30;56678;57170
11;Île-de-France;77;04;7704;Combs-la-Ville;5;75475;76115
11;Île-de-France;77;05;7705;Coulommiers;50;65049;65966
11;Île-de-France;77;06;7706;La Ferté-sous-Jouarre;47;62698;63580
11;Île-de-France;77;07;7707;Fontainebleau;34;64154;65728
11;Île-de-France;77;08;7708;Fontenay-Trésigny;33;54353;54970
11;Île-de-France;77;09;7709;Lagny-sur-Marne;14;71172;71878
11;Île-de-France;77;10;7710;Meaux;1;55616;56063
11;Île-de-France;77;11;7711;Melun;9;67135;67801
11;Île-de-France;77;12;7712;Mitry-Mory;19;65006;65441
11;Île-de-France;77;13;7713;Montereau-Fault-Yonne;21;70756;72013
11;Île-de-France;77;14;7714;Nangis;46;60831;61571
11;Île-de-France;77;15;7715;Nemours;50;58568;59510
11;Île-de-France;77;16;7716;Ozoir-la-Ferrière;12;63749;64463
11;Île-de-France;77;17;7717;Pontault-Combault;3;68920;69284
11;Île-de-France;77;18;7718;Provins;81;57585;59039
11;Île-de-France;77;19;7719;Saint-Fargeau-Ponthierry;6;52737;53142
11;Île-de-France;77;20;7720;Savigny-le-Temple;6;72277;72860
11;Île-de-France;77;21;7721;Serris;24;73647;74484
11;Île-de-France;77;22;7722;Torcy;5;53692;54210
11;Île-de-France;77;23;7723;Villeparisis;6;55897;56217
11;Île-de-France;78;01;7801;Aubergenville;40;72042;73591
11;Île-de-France;78;02;7802;Bonnières-sur-Seine;69;60455;61480
11;Île-de-France;78;03;7803;Chatou;5;77833;79585
11;Île-de-France;78;04;7804;Le Chesnay-Rocquencourt;5;71644;73103
11;Île-de-France;78;05;7805;Conflans-Sainte-Honorine;4;64246;64921
11;Île-de-France;78;06;7806;Houilles;3;62998;63766
11;Île-de-France;78;07;7807;Limay;20;57910;58488
11;Île-de-France;78;08;7808;Mantes-la-Jolie;5;82339;82910
11;Île-de-France;78;09;7809;Maurepas;16;70795;72298
11;Île-de-France;78;10;7810;Montigny-le-Bretonneux;2;61183;62143
11;Île-de-France;78;11;7811;Les Mureaux;10;60763;61232
11;Île-de-France;78;12;7812;Plaisir;4;57421;58118
11;Île-de-France;78;13;7813;Poissy;3;79700;80248
11;Île-de-France;78;14;7814;Rambouillet;36;79180;80950
11;Île-de-France;78;15;7815;Saint-Cyr-l'École;6;62867;64000
11;Île-de-France;78;16;7816;Saint-Germain-en-Laye;6;75530;77989
11;Île-de-France;78;17;7817;Sartrouville;3;80622;81599
11;Île-de-France;78;18;7818;Trappes;3;65982;66391
11;Île-de-France;78;19;7819;Verneuil-sur-Seine;13;74101;75971
11;Île-de-France;78;20;7820;Versailles-1;1;62836;64324
11;Île-de-France;78;21;7821;Versailles-2;6;75918;77167
75;Nouvelle-Aquitaine;79;01;7901;Autize-Egray;26;22729;23180
75;Nouvelle-Aquitaine;79;02;7902;Bressuire;5;24215;25230
75;Nouvelle-Aquitaine;79;03;7903;Celles-sur-Belle;22;22821;23338
75;Nouvelle-Aquitaine;79;04;7904;Cerizay;18;26204;26784
75;Nouvelle-Aquitaine;79;05;7905;Frontenay-Rohan-Rohan;13;18798;19300
75;Nouvelle-Aquitaine;79;06;7906;La Gâtine;38;23259;23910
75;Nouvelle-Aquitaine;79;07;7907;Mauléon;10;23703;24324
75;Nouvelle-Aquitaine;79;08;7908;Melle;26;20061;20679
75;Nouvelle-Aquitaine;79;09;7909;Mignon-et-Boutonne;30;18624;19040
75;Nouvelle-Aquitaine;79;10;7910;Niort-1;1;20566;21155
75;Nouvelle-Aquitaine;79;11;7911;Niort-2;1;18982;19662
75;Nouvelle-Aquitaine;79;12;7912;Niort-3;1;19761;20341
75;Nouvelle-Aquitaine;79;13;7913;Parthenay;11;20474;21086
75;Nouvelle-Aquitaine;79;14;7914;La Plaine Niortaise;10;26010;26770
75;Nouvelle-Aquitaine;79;15;7915;Saint-Maixent-l'École;13;25989;26616
75;Nouvelle-Aquitaine;79;16;7916;Thouars;5;18451;18855
75;Nouvelle-Aquitaine;79;17;7917;Le Val de Thouet;28;23940;24514
32;Hauts-de-France;80;01;8001;Abbeville-1;24;24018;24601
32;Hauts-de-France;80;02;8002;Abbeville-2;25;23852;24227
32;Hauts-de-France;80;03;8003;Ailly-sur-Noye;52;21456;21935
32;Hauts-de-France;80;04;8004;Ailly-sur-Somme;44;24080;24353
32;Hauts-de-France;80;05;8005;Albert;65;28141;28587
32;Hauts-de-France;80;06;8006;Amiens-1;1;26510;26655
32;Hauts-de-France;80;07;8007;Amiens-2;11;22688;22994
32;Hauts-de-France;80;08;8008;Amiens-3;8;27532;27724
32;Hauts-de-France;80;09;8009;Amiens-4;7;25628;26094
32;Hauts-de-France;80;10;8010;Amiens-5;3;24836;25342
32;Hauts-de-France;80;11;8011;Amiens-6;6;28375;29612
32;Hauts-de-France;80;12;8012;Amiens-7;5;28603;29080
32;Hauts-de-France;80;13;8013;Corbie;40;24113;24418
32;Hauts-de-France;80;14;8014;Doullens;44;20049;20435
32;Hauts-de-France;80;15;8015;Flixecourt;24;20494;20783
32;Hauts-de-France;80;16;8016;Friville-Escarbotin;24;25973;26487
32;Hauts-de-France;80;17;8017;Gamaches;36;22941;23370
32;Hauts-de-France;80;18;8018;Ham;63;28432;28853
32;Hauts-de-France;80;19;8019;Moreuil;41;21443;21685
32;Hauts-de-France;80;20;8020;Péronne;60;26606;27103
32;Hauts-de-France;80;21;8021;Poix-de-Picardie;79;20457;20857
32;Hauts-de-France;80;22;8022;Roye;62;25231;25592
32;Hauts-de-France;80;23;8023;Rue;55;24794;25283
76;Occitanie;81;01;8101;Albi-1;1;15990;16669
76;Occitanie;81;02;8102;Albi-2;6;19472;20005
76;Occitanie;81;03;8103;Albi-3;9;19335;19898
76;Occitanie;81;04;8104;Albi-4;3;18649;18955
76;Occitanie;81;05;8105;Carmaux-1 Le Ségala;33;17638;17961
76;Occitanie;81;06;8106;Carmaux-2 Vallée du Cérou;40;18262;18725
76;Occitanie;81;07;8107;Castres-1;1;18163;18653
76;Occitanie;81;08;8108;Castres-2;7;15254;15821
76;Occitanie;81;09;8109;Castres-3;2;15377;15839
76;Occitanie;81;10;8110;Les Deux Rives;18;14828;15227
76;Occitanie;81;11;8111;Gaillac;3;18167;18582
76;Occitanie;81;12;8112;Graulhet;7;17734;18034
76;Occitanie;81;13;8113;Le Haut Dadou;25;17602;17926
76;Occitanie;81;14;8114;Les Hautes Terres d'Oc;24;12842;13142
76;Occitanie;81;15;8115;Lavaur Cocagne;23;18107;18703
76;Occitanie;81;16;8116;Mazamet-1;9;17020;17357
76;Occitanie;81;17;8117;Mazamet-2 Vallée du Thoré;12;16979;17624
76;Occitanie;81;18;8118;La Montagne noire;15;15537;15998
76;Occitanie;81;19;8119;Le Pastel;15;17632;18011
76;Occitanie;81;20;8120;Plaine de l'Agoût;27;15989;16387
76;Occitanie;81;21;8121;Les Portes du Tarn;10;18287;18785
76;Occitanie;81;22;8122;Saint-Juéry;6;15022;15358
76;Occitanie;81;23;8123;Vignobles et Bastides;25;19686;20102
76;Occitanie;82;01;8201;Aveyron-Lère;6;19866;20289
76;Occitanie;82;02;8202;Beaumont-de-Lomagne;32;13579;14024
76;Occitanie;82;03;8203;Castelsarrasin;6;21510;21908
76;Occitanie;82;04;8204;Garonne-Lomagne-Brulhois;29;13500;13734
76;Occitanie;82;05;8205;Moissac;3;15032;15364
76;Occitanie;82;06;8206;Montauban-1;1;20243;20700
76;Occitanie;82;07;8207;Montauban-2;1;20082;20644
76;Occitanie;82;08;8208;Montauban-3;1;21594;22038
76;Occitanie;82;09;8209;Montech;9;21827;22266
76;Occitanie;82;10;8210;Pays de Serres Sud-Quercy;24;13044;13332
76;Occitanie;82;11;8211;Quercy-Aveyron;15;15021;15307
76;Occitanie;82;12;8212;Quercy-Rouergue;25;13772;14138
76;Occitanie;82;13;8213;Tarn-Tescou-Quercy vert;15;19800;20202
76;Occitanie;82;14;8214;Valence;17;13454;13754
76;Occitanie;82;15;8215;Verdun-sur-Garonne;13;21053;21388
93;Provence-Alpes-Côte d'Azur;83;01;8301;Brignoles;12;41078;41884
93;Provence-Alpes-Côte d'Azur;83;02;8302;La Crau;6;53396;54212
93;Provence-Alpes-Côte d'Azur;83;03;8303;Draguignan;2;46030;47034
93;Provence-Alpes-Côte d'Azur;83;04;8304;Flayosc;34;34249;34872
93;Provence-Alpes-Côte d'Azur;83;05;8305;Fréjus;1;44847;45430
93;Provence-Alpes-Côte d'Azur;83;06;8306;La Garde;3;46057;46686
93;Provence-Alpes-Côte d'Azur;83;07;8307;Garéoult;12;40689;41302
93;Provence-Alpes-Côte d'Azur;83;08;8308;Hyères;1;47361;48170
93;Provence-Alpes-Côte d'Azur;83;09;8309;Le Luc;11;40296;40923
93;Provence-Alpes-Côte d'Azur;83;10;8310;Ollioules;4;41997;42665
93;Provence-Alpes-Côte d'Azur;83;11;8311;Roquebrune-sur-Argens;11;51703;52580
93;Provence-Alpes-Côte d'Azur;83;12;8312;Saint-Cyr-sur-Mer;9;49339;50171
93;Provence-Alpes-Côte d'Azur;83;13;8313;Saint-Maximin-la-Sainte-Baume;19;52606;53728
93;Provence-Alpes-Côte d'Azur;83;14;8314;Saint-Raphaël;3;50978;51921
93;Provence-Alpes-Côte d'Azur;83;15;8315;Sainte-Maxime;10;54934;55799
93;Provence-Alpes-Côte d'Azur;83;16;8316;La Seyne-sur-Mer-1;1;52854;53443
